Record Length,2500,Points,-18.6000E-3,52.00000E-3,,Record Length,2500,Points,-18.6000E-3,8.000000E-3,
Sample Interval,20.0000E-6,s,-18.5800E-3,52.00000E-3,,Sample Interval,20.0000E-6,s,-18.5800E-3,8.000000E-3,
Trigger Point,930.000027,Samples,-18.5600E-3,52.00000E-3,,Trigger Point,930.000027,Samples,-18.5600E-3,8.000000E-3,
,,,-18.5400E-3,52.00000E-3,,,,,-18.5400E-3,8.000000E-3,
,,,-18.5200E-3,0.0,,,,,-18.5200E-3,8.000000E-3,
,,,-18.5000E-3,0.0,,,,,-18.5000E-3,8.000000E-3,
Source,CH1,,-18.4800E-3,52.00000E-3,,Source,CH2,,-18.4800E-3,8.000000E-3,
Vertical Units,Volts,,-18.4600E-3,0.0,,Vertical Units,Volts,,-18.4600E-3,8.000000E-3,
Vertical Scale,1.3000,,-18.4400E-3,0.0,,Vertical Scale,100.0000E-3,,-18.4400E-3,8.000000E-3,
Vertical Offset,0,,-18.4200E-3,52.00000E-3,,Vertical Offset,0,,-18.4200E-3,8.000000E-3,
Horizontal Units,s,,-18.4000E-3,52.00000E-3,,Horizontal Units,s,,-18.4000E-3,8.000000E-3,
Horizontal Scale,5.00000E-3,,-18.3800E-3,52.00000E-3,,Horizontal Scale,5.00000E-3,,-18.3800E-3,8.000000E-3,
Pt Fmt,Y,,-18.3600E-3,0.0,,Pt Fmt,Y,,-18.3600E-3,8.000000E-3,
Yzero,-3.56000,,-18.3400E-3,52.00000E-3,,Yzero,-3.60000,,-18.3400E-3,8.000000E-3,
Probe Atten,1.000,,-18.3200E-3,0.0,,Probe Atten,1.000,,-18.3200E-3,8.000000E-3,
,,,-18.3000E-3,0.0,,,,,-18.3000E-3,8.000000E-3,
Note,TDS 1012B - 16:28:43   24/02/2017,,-18.2800E-3,0.0,,Note,TDS 1012B - 16:28:43   24/02/2017,,-18.2800E-3,8.000000E-3,
,,,-18.2600E-3,52.00000E-3,,,,,-18.2600E-3,8.000000E-3,
,,,-18.2400E-3,0.0,,,,,-18.2400E-3,8.000000E-3,
,,,-18.2200E-3,0.0,,,,,-18.2200E-3,8.000000E-3,
,,,-18.2000E-3,0.0,,,,,-18.2000E-3,8.000000E-3,
,,,-18.1800E-3,0.0,,,,,-18.1800E-3,8.000000E-3,
,,,-18.1600E-3,52.00000E-3,,,,,-18.1600E-3,8.000000E-3,
,,,-18.1400E-3,52.00000E-3,,,,,-18.1400E-3,8.000000E-3,
,,,-18.1200E-3,52.00000E-3,,,,,-18.1200E-3,8.000000E-3,
,,,-18.1000E-3,0.0,,,,,-18.1000E-3,8.000000E-3,
,,,-18.0800E-3,0.0,,,,,-18.0800E-3,8.000000E-3,
,,,-18.0600E-3,0.0,,,,,-18.0600E-3,8.000000E-3,
,,,-18.0400E-3,52.00000E-3,,,,,-18.0400E-3,8.000000E-3,
,,,-18.0200E-3,0.0,,,,,-18.0200E-3,8.000000E-3,
,,,-18.0000E-3,0.0,,,,,-18.0000E-3,8.000000E-3,
,,,-17.9800E-3,0.0,,,,,-17.9800E-3,8.000000E-3,
,,,-17.9600E-3,0.0,,,,,-17.9600E-3,8.000000E-3,
,,,-17.9400E-3,52.00000E-3,,,,,-17.9400E-3,8.000000E-3,
,,,-17.9200E-3,0.0,,,,,-17.9200E-3,8.000000E-3,
,,,-17.9000E-3,52.00000E-3,,,,,-17.9000E-3,8.000000E-3,
,,,-17.8800E-3,52.00000E-3,,,,,-17.8800E-3,8.000000E-3,
,,,-17.8600E-3,52.00000E-3,,,,,-17.8600E-3,8.000000E-3,
,,,-17.8400E-3,0.0,,,,,-17.8400E-3,8.000000E-3,
,,,-17.8200E-3,0.0,,,,,-17.8200E-3,8.000000E-3,
,,,-17.8000E-3,52.00000E-3,,,,,-17.8000E-3,8.000000E-3,
,,,-17.7800E-3,0.0,,,,,-17.7800E-3,8.000000E-3,
,,,-17.7600E-3,0.0,,,,,-17.7600E-3,8.000000E-3,
,,,-17.7400E-3,52.00000E-3,,,,,-17.7400E-3,8.000000E-3,
,,,-17.7200E-3,0.0,,,,,-17.7200E-3,8.000000E-3,
,,,-17.7000E-3,0.0,,,,,-17.7000E-3,12.0000E-3,
,,,-17.6800E-3,0.0,,,,,-17.6800E-3,8.000000E-3,
,,,-17.6600E-3,52.00000E-3,,,,,-17.6600E-3,8.000000E-3,
,,,-17.6400E-3,52.00000E-3,,,,,-17.6400E-3,8.000000E-3,
,,,-17.6200E-3,0.0,,,,,-17.6200E-3,8.000000E-3,
,,,-17.6000E-3,0.0,,,,,-17.6000E-3,8.000000E-3,
,,,-17.5800E-3,0.0,,,,,-17.5800E-3,8.000000E-3,
,,,-17.5600E-3,0.0,,,,,-17.5600E-3,8.000000E-3,
,,,-17.5400E-3,52.00000E-3,,,,,-17.5400E-3,8.000000E-3,
,,,-17.5200E-3,0.0,,,,,-17.5200E-3,8.000000E-3,
,,,-17.5000E-3,52.00000E-3,,,,,-17.5000E-3,8.000000E-3,
,,,-17.4800E-3,0.0,,,,,-17.4800E-3,8.000000E-3,
,,,-17.4600E-3,0.0,,,,,-17.4600E-3,8.000000E-3,
,,,-17.4400E-3,52.00000E-3,,,,,-17.4400E-3,8.000000E-3,
,,,-17.4200E-3,0.0,,,,,-17.4200E-3,8.000000E-3,
,,,-17.4000E-3,0.0,,,,,-17.4000E-3,8.000000E-3,
,,,-17.3800E-3,52.00000E-3,,,,,-17.3800E-3,8.000000E-3,
,,,-17.3600E-3,0.0,,,,,-17.3600E-3,8.000000E-3,
,,,-17.3400E-3,52.00000E-3,,,,,-17.3400E-3,8.000000E-3,
,,,-17.3200E-3,0.0,,,,,-17.3200E-3,8.000000E-3,
,,,-17.3000E-3,0.0,,,,,-17.3000E-3,8.000000E-3,
,,,-17.2800E-3,0.0,,,,,-17.2800E-3,8.000000E-3,
,,,-17.2600E-3,0.0,,,,,-17.2600E-3,8.000000E-3,
,,,-17.2400E-3,0.0,,,,,-17.2400E-3,8.000000E-3,
,,,-17.2200E-3,0.0,,,,,-17.2200E-3,8.000000E-3,
,,,-17.2000E-3,0.0,,,,,-17.2000E-3,8.000000E-3,
,,,-17.1800E-3,0.0,,,,,-17.1800E-3,8.000000E-3,
,,,-17.1600E-3,0.0,,,,,-17.1600E-3,8.000000E-3,
,,,-17.1400E-3,0.0,,,,,-17.1400E-3,8.000000E-3,
,,,-17.1200E-3,52.00000E-3,,,,,-17.1200E-3,8.000000E-3,
,,,-17.1000E-3,52.00000E-3,,,,,-17.1000E-3,8.000000E-3,
,,,-17.0800E-3,0.0,,,,,-17.0800E-3,8.000000E-3,
,,,-17.0600E-3,52.00000E-3,,,,,-17.0600E-3,8.000000E-3,
,,,-17.0400E-3,52.00000E-3,,,,,-17.0400E-3,8.000000E-3,
,,,-17.0200E-3,0.0,,,,,-17.0200E-3,8.000000E-3,
,,,-17.0000E-3,52.00000E-3,,,,,-17.0000E-3,8.000000E-3,
,,,-16.9800E-3,0.0,,,,,-16.9800E-3,8.000000E-3,
,,,-16.9600E-3,52.00000E-3,,,,,-16.9600E-3,8.000000E-3,
,,,-16.9400E-3,0.0,,,,,-16.9400E-3,8.000000E-3,
,,,-16.9200E-3,0.0,,,,,-16.9200E-3,8.000000E-3,
,,,-16.9000E-3,52.00000E-3,,,,,-16.9000E-3,8.000000E-3,
